X4PP;City;Municipality;Province
2341;Oegstgeest;Oegstgeest;Zuid-Holland
2342;Oegstgeest;Oegstgeest;Zuid-Holland
2343;Oegstgeest;Oegstgeest;Zuid-Holland
5090;Oost West en Middelbeers;Oirschot;Noord-Brabant
5091;Oost West en Middelbeers;Oirschot;Noord-Brabant
5688;Oirschot;Oirschot;Noord-Brabant
5689;Oirschot;Oirschot;Noord-Brabant
5053;Oisterwijk;Oisterwijk;Noord-Brabant
5059;Heukelom;Oisterwijk;Noord-Brabant
5060;Oisterwijk;Oisterwijk;Noord-Brabant
5061;Oisterwijk;Oisterwijk;Noord-Brabant
5062;Oisterwijk;Oisterwijk;Noord-Brabant
5063;Oisterwijk;Oisterwijk;Noord-Brabant
5066;Oisterwijk;Oisterwijk;Noord-Brabant
9670;Winschoten;Oldambt;Groningen
9671;Winschoten;Oldambt;Groningen
9672;Winschoten;Oldambt;Groningen
9673;Winschoten;Oldambt;Groningen
9674;Winschoten;Oldambt;Groningen
9675;Winschoten;Oldambt;Groningen
9677;Heiligerlee;Oldambt;Groningen
9678;Westerlee;Oldambt;Groningen
9679;Scheemda;Oldambt;Groningen
9681;Midwolda;Oldambt;Groningen
9682;Oostwold;Oldambt;Groningen
9684;Finsterwolde;Oldambt;Groningen
9685;Blauwestad;Oldambt;Groningen
9686;Beerta;Oldambt;Groningen
9687;Nieuw Beerta;Oldambt;Groningen
9688;Drieborg;Oldambt;Groningen
9691;Oudezijl;Oldambt;Groningen
9693;Bad Nieuweschans;Oldambt;Groningen
9942;'t Waar;Oldambt;Groningen
9943;Nieuw Scheemda;Oldambt;Groningen
9944;Nieuwolda;Oldambt;Groningen
8079;Noordeinde Gld;Oldebroek;Gelderland
8090;Wezep;Oldebroek;Gelderland
8091;Oldebroek;Oldebroek;Gelderland
8095;'t Loo Oldebroek;Oldebroek;Gelderland
8096;Oldebroek;Oldebroek;Gelderland
8097;Oosterwolde Gld;Oldebroek;Gelderland
7562;Oldenzaal;Oldenzaal;Overijssel
7570;Oldenzaal;Oldenzaal;Overijssel
7571;Oldenzaal;Oldenzaal;Overijssel
7572;Oldenzaal;Oldenzaal;Overijssel
7573;Oldenzaal;Oldenzaal;Overijssel
7574;Oldenzaal;Oldenzaal;Overijssel
7575;Oldenzaal;Oldenzaal;Overijssel
7576;Oldenzaal;Oldenzaal;Overijssel
7577;Oldenzaal;Oldenzaal;Overijssel
8120;Olst;Olst-Wijhe;Overijssel
8121;Olst;Olst-Wijhe;Overijssel
8124;Wesepe;Olst-Wijhe;Overijssel
8130;Wijhe;Olst-Wijhe;Overijssel
8131;Wijhe;Olst-Wijhe;Overijssel
8196;Welsum;Olst-Wijhe;Overijssel
8198;Marle;Olst-Wijhe;Overijssel
7685;Beerzerveld;Ommen;Overijssel
7730;Ommen;Ommen;Overijssel
7731;Ommen;Ommen;Overijssel
7734;Vilsteren;Ommen;Overijssel
7735;Arriën;Ommen;Overijssel
7736;Beerze;Ommen;Overijssel
7737;Stegeren;Ommen;Overijssel
7738;Witharen;Ommen;Overijssel
7739;Vinkenbuurt;Ommen;Overijssel
8146;Dalmsholte;Ommen;Overijssel
8147;Giethmen;Ommen;Overijssel
8148;Lemele;Ommen;Overijssel
6447;Merkelbeek;Onderbanken;Limburg
6450;Schinveld;Onderbanken;Limburg
6451;Schinveld;Onderbanken;Limburg
6454;Jabeek;Onderbanken;Limburg
6456;Bingelrade;Onderbanken;Limburg
7130;Lichtenvoorde;Oost Gelre;Gelderland
7131;Lichtenvoorde;Oost Gelre;Gelderland
7132;Lichtenvoorde;Oost Gelre;Gelderland
7134;Vragender;Oost Gelre;Gelderland
7135;Harreveld;Oost Gelre;Gelderland
7136;Zieuwent;Oost Gelre;Gelderland
7137;Lievelde;Oost Gelre;Gelderland
7140;Groenlo;Oost Gelre;Gelderland
7141;Groenlo;Oost Gelre;Gelderland
7142;Groenlo;Oost Gelre;Gelderland
7263;Mariënvelde;Oost Gelre;Gelderland
4849;Dorst;Oosterhout;Noord-Brabant
4900;Oosterhout;Oosterhout;Noord-Brabant
4901;Oosterhout;Oosterhout;Noord-Brabant
4902;Oosterhout;Oosterhout;Noord-Brabant
4903;Dorst;Oosterhout;Noord-Brabant
4904;Oosterhout;Oosterhout;Noord-Brabant
4905;Oosterhout;Oosterhout;Noord-Brabant
4906;Den Hout;Oosterhout;Noord-Brabant
4907;Oosterhout;Oosterhout;Noord-Brabant
4908;Oosterhout;Oosterhout;Noord-Brabant
4909;Oosteind;Oosterhout;Noord-Brabant
4911;Den Hout;Oosterhout;Noord-Brabant
8420;Oldeberkoop;Ooststellingwerf;Friesland
8421;Elsloo;Ooststellingwerf;Friesland
8422;Nijeberkoop;Ooststellingwerf;Friesland
8423;Makkinga;Ooststellingwerf;Friesland
8424;Elsloo;Ooststellingwerf;Friesland
8425;Langedijke;Ooststellingwerf;Friesland
8426;Appelscha;Ooststellingwerf;Friesland
8427;Ravenswoud;Ooststellingwerf;Friesland
8428;Fochteloo;Ooststellingwerf;Friesland
8430;Oosterwolde;Ooststellingwerf;Friesland
8431;Appelscha;Ooststellingwerf;Friesland
8432;Haule;Ooststellingwerf;Friesland
8433;Haulerwijk;Ooststellingwerf;Friesland
8434;Waskemeer;Ooststellingwerf;Friesland
8435;Donkerbroek;Ooststellingwerf;Friesland
9422;Appelscha;Ooststellingwerf;Drenthe
1510;Oostzaan;Oostzaan;Noord-Holland
1511;Oostzaan;Oostzaan;Noord-Holland
1657;De Weere;Opmeer;Noord-Holland
1661;De Weere;Opmeer;Noord-Holland
1662;De Weere;Opmeer;Noord-Holland
1663;De Weere;Opmeer;Noord-Holland
1715;Spanbroek;Opmeer;Noord-Holland
1716;Opmeer;Opmeer;Noord-Holland
1718;Hoogwoud;Opmeer;Noord-Holland
1719;Aartswoud;Opmeer;Noord-Holland
8400;Gorredijk;Opsterland;Friesland
8401;Gorredijk;Opsterland;Friesland
8403;Jonkerslân;Opsterland;Friesland
8404;Langezwaag;Opsterland;Friesland
8405;Luxwoude;Opsterland;Friesland
8406;Tijnje;Opsterland;Friesland
8407;Terwispel;Opsterland;Friesland
8408;Lippenhuizen;Opsterland;Friesland
8409;Hemrik;Opsterland;Friesland
9240;Wijnjewoude;Opsterland;Friesland
9241;Wijnjewoude;Opsterland;Friesland
9243;Bakkeveen;Opsterland;Friesland
9244;Beetsterzwaag;Opsterland;Friesland
9245;Nij Beets;Opsterland;Friesland
9246;Olterterp;Opsterland;Friesland
9247;Ureterp;Opsterland;Friesland
9248;Siegerswoude;Opsterland;Friesland
9249;Frieschepalen;Opsterland;Friesland
5340;Oss;Oss;Noord-Brabant
5341;Oss;Oss;Noord-Brabant
5342;Oss;Oss;Noord-Brabant
5343;Oss;Oss;Noord-Brabant
5344;Oss;Oss;Noord-Brabant
5345;Oss;Oss;Noord-Brabant
5346;Oss;Oss;Noord-Brabant
5347;Oss;Oss;Noord-Brabant
5348;Oss;Oss;Noord-Brabant
5349;Oss;Oss;Noord-Brabant
5350;Berghem;Oss;Noord-Brabant
5351;Berghem;Oss;Noord-Brabant
5366;Megen;Oss;Noord-Brabant
5367;Macharen;Oss;Noord-Brabant
5368;Haren;Oss;Noord-Brabant
5370;Ravenstein;Oss;Noord-Brabant
5371;Ravenstein;Oss;Noord-Brabant
5373;Herpen;Oss;Noord-Brabant
5381;Vinkel;Oss;Noord-Brabant
5382;Vinkel;Oss;Noord-Brabant
5383;Vinkel;Oss;Noord-Brabant
5386;Geffen;Oss;Noord-Brabant
5390;Nuland;Oss;Noord-Brabant
5391;Nuland;Oss;Noord-Brabant
5392;Nuland;Oss;Noord-Brabant
5394;Oijen;Oss;Noord-Brabant
5395;Teeffelen;Oss;Noord-Brabant
5396;Lith;Oss;Noord-Brabant
5397;Lith;Oss;Noord-Brabant
5398;Maren-Kessel;Oss;Noord-Brabant
9750;Haren;Oss;Groningen
3260;Oud-Beijerland;Oud-Beijerland;Zuid-Holland
3262;Oud-Beijerland;Oud-Beijerland;Zuid-Holland
3263;Oud-Beijerland;Oud-Beijerland;Zuid-Holland
7005;Terborg;Oude IJsselstreek;Gelderland
7050;Varsseveld;Oude IJsselstreek;Gelderland
7051;Varsseveld;Oude IJsselstreek;Gelderland
7054;Westendorp;Oude IJsselstreek;Gelderland
7055;Heelweg;Oude IJsselstreek;Gelderland
7060;Terborg;Oude IJsselstreek;Gelderland
7061;Terborg;Oude IJsselstreek;Gelderland
7064;Silvolde;Oude IJsselstreek;Gelderland
7065;Sinderen;Oude IJsselstreek;Gelderland
7070;Ulft;Oude IJsselstreek;Gelderland
7071;Ulft;Oude IJsselstreek;Gelderland
7075;Etten;Oude IJsselstreek;Gelderland
7076;Varsselder;Oude IJsselstreek;Gelderland
7077;Netterden;Oude IJsselstreek;Gelderland
7078;Megchelen;Oude IJsselstreek;Gelderland
7080;Gendringen;Oude IJsselstreek;Gelderland
7081;Gendringen;Oude IJsselstreek;Gelderland
7083;Voorst;Oude IJsselstreek;Gelderland
7084;Breedenbroek;Oude IJsselstreek;Gelderland
7383;Voorst;Oude IJsselstreek;Gelderland
1099;Amsterdam-Duivendrecht;Ouder-Amstel;Noord-Holland
1114;Amsterdam-Duivendrecht;Ouder-Amstel;Noord-Holland
1115;Duivendrecht;Ouder-Amstel;Noord-Holland
1190;Ouderkerk aan de Amstel;Ouder-Amstel;Noord-Holland
1191;Ouderkerk aan de Amstel;Ouder-Amstel;Noord-Holland
2830;Gouderak;Ouderkerk;Zuid-Holland
2831;Gouderak;Ouderkerk;Zuid-Holland
2935;Ouderkerk aan den IJssel;Ouderkerk;Zuid-Holland
3420;Oudewater;Oudewater;Utrecht
3421;Oudewater;Oudewater;Utrecht
3425;Snelrewaard;Oudewater;Utrecht
3464;Papekop;Oudewater;Utrecht
3467;Hekendorp;Oudewater;Utrecht
3920;Elst;Overbetuwe;Utrecht
6660;Elst;Overbetuwe;Gelderland
6661;Elst;Overbetuwe;Gelderland
6662;Elst;Overbetuwe;Gelderland
6665;Driel;Overbetuwe;Gelderland
6666;Driel;Overbetuwe;Gelderland
6668;Randwijk;Overbetuwe;Gelderland
6670;Zetten;Overbetuwe;Gelderland
6671;Zetten;Overbetuwe;Gelderland
6672;Hemmen;Overbetuwe;Gelderland
6673;Andelst;Overbetuwe;Gelderland
6674;Herveld;Overbetuwe;Gelderland
6675;Valburg;Overbetuwe;Gelderland
6676;Homoet;Overbetuwe;Gelderland
6677;Slijk-Ewijk;Overbetuwe;Gelderland
6678;Oosterhout;Overbetuwe;Gelderland
3350;Papendrecht;Papendrecht;Zuid-Holland
3351;Papendrecht;Papendrecht;Zuid-Holland
3352;Papendrecht;Papendrecht;Zuid-Holland
3353;Papendrecht;Papendrecht;Zuid-Holland
3354;Papendrecht;Papendrecht;Zuid-Holland
3355;Papendrecht;Papendrecht;Zuid-Holland
3356;Papendrecht;Papendrecht;Zuid-Holland
5768;Meijel;Peel en Maas;Limburg
5980;Panningen;Peel en Maas;Limburg
5981;Panningen;Peel en Maas;Limburg
5984;Koningslust;Peel en Maas;Limburg
5985;Grashoek;Peel en Maas;Limburg
5986;Beringe;Peel en Maas;Limburg
5987;Egchel;Peel en Maas;Limburg
5988;Helden;Peel en Maas;Limburg
5990;Baarlo;Peel en Maas;Limburg
5991;Baarlo;Peel en Maas;Limburg
5993;Maasbree;Peel en Maas;Limburg
5995;Kessel;Peel en Maas;Limburg
9663;Nieuwe Pekela;Pekela;Groningen
9665;Oude Pekela;Pekela;Groningen
2630;Nootdorp;Pijnacker-Nootdorp;Zuid-Holland
2631;Nootdorp;Pijnacker-Nootdorp;Zuid-Holland
2632;Nootdorp;Pijnacker-Nootdorp;Zuid-Holland
2640;Pijnacker;Pijnacker-Nootdorp;Zuid-Holland
2641;Pijnacker;Pijnacker-Nootdorp;Zuid-Holland
2642;Pijnacker;Pijnacker-Nootdorp;Zuid-Holland
2643;Pijnacker;Pijnacker-Nootdorp;Zuid-Holland
2645;Delfgauw;Pijnacker-Nootdorp;Zuid-Holland
1440;Purmerend;Purmerend;Noord-Holland
1441;Purmerend;Purmerend;Noord-Holland
1442;Purmerend;Purmerend;Noord-Holland
1443;Purmerend;Purmerend;Noord-Holland
1444;Purmerend;Purmerend;Noord-Holland
1445;Purmerend;Purmerend;Noord-Holland
1446;Purmerend;Purmerend;Noord-Holland
1447;Purmerend;Purmerend;Noord-Holland
1448;Purmerend;Purmerend;Noord-Holland
3862;Putten;Putten;Gelderland
3880;Putten;Putten;Gelderland
3881;Putten;Putten;Gelderland
3882;Putten;Putten;Gelderland
8055;Laag Zuthem;Raalte;Overijssel
8100;Raalte;Raalte;Overijssel
8101;Raalte;Raalte;Overijssel
8102;Raalte;Raalte;Overijssel
8103;Raalte;Raalte;Overijssel
8105;Luttenberg;Raalte;Overijssel
8106;Mariënheem;Raalte;Overijssel
8107;Broekland;Raalte;Overijssel
8110;Heeten;Raalte;Overijssel
8111;Heeten;Raalte;Overijssel
8112;Nieuw Heeten;Raalte;Overijssel
8140;Heino;Raalte;Overijssel
8141;Heino;Raalte;Overijssel
8144;Lierderholthuis;Raalte;Overijssel
4400;Yerseke;Reimerswaal;Zeeland
4401;Yerseke;Reimerswaal;Zeeland
4410;Rilland;Reimerswaal;Zeeland
4411;Rilland;Reimerswaal;Zeeland
4413;Krabbendijke;Reimerswaal;Zeeland
4414;Waarde;Reimerswaal;Zeeland
4415;Oostdijk;Reimerswaal;Zeeland
4416;Krabbendijke;Reimerswaal;Zeeland
4417;Hansweert;Reimerswaal;Zeeland
6860;Oosterbeek;Renkum;Gelderland
6861;Oosterbeek;Renkum;Gelderland
6862;Oosterbeek;Renkum;Gelderland
6865;Doorwerth;Renkum;Gelderland
6866;Heelsum;Renkum;Gelderland
6869;Heveadorp;Renkum;Gelderland
6870;Renkum;Renkum;Gelderland
6871;Renkum;Renkum;Gelderland
6874;Wolfheze;Renkum;Gelderland
3927;Renswoude;Renswoude;Utrecht
5094;Lage Mierde;Reusel-De Mierden;Noord-Brabant
5095;Hooge Mierde;Reusel-De Mierden;Noord-Brabant
5096;Hulsel;Reusel-De Mierden;Noord-Brabant
5540;Reusel;Reusel-De Mierden;Noord-Brabant
5541;Reusel;Reusel-De Mierden;Noord-Brabant
6880;Velp;Rheden;Gelderland
6881;Velp;Rheden;Gelderland
6882;Velp;Rheden;Gelderland
6883;Velp;Rheden;Gelderland
6950;Dieren;Rheden;Gelderland
6951;Dieren;Rheden;Gelderland
6952;Dieren;Rheden;Gelderland
6953;Dieren;Rheden;Gelderland
6955;Ellecom;Rheden;Gelderland
6956;Spankeren;Rheden;Gelderland
6957;Laag-Soeren;Rheden;Gelderland
6990;Rheden;Rheden;Gelderland
6991;Rheden;Rheden;Gelderland
6994;De Steeg;Rheden;Gelderland
3910;Rhenen;Rhenen;Utrecht
3911;Rhenen;Rhenen;Utrecht
3912;Rhenen;Rhenen;Utrecht
3921;Rhenen;Rhenen;Utrecht
3922;Elst Ut;Rhenen;Utrecht
2980;Ridderkerk;Ridderkerk;Zuid-Holland
2981;Ridderkerk;Ridderkerk;Zuid-Holland
2982;Ridderkerk;Ridderkerk;Zuid-Holland
2983;Ridderkerk;Ridderkerk;Zuid-Holland
2984;Ridderkerk;Ridderkerk;Zuid-Holland
2985;Ridderkerk;Ridderkerk;Zuid-Holland
2986;Ridderkerk;Ridderkerk;Zuid-Holland
2987;Ridderkerk;Ridderkerk;Zuid-Holland
2988;Ridderkerk;Ridderkerk;Zuid-Holland
2989;Ridderkerk;Ridderkerk;Zuid-Holland
6911;Pannerden;Rijnwaarden;Gelderland
6913;Aerdt;Rijnwaarden;Gelderland
6914;Herwen;Rijnwaarden;Gelderland
6915;Lobith;Rijnwaarden;Gelderland
6916;Tolkamer;Rijnwaarden;Gelderland
6917;Spijk;Rijnwaarden;Gelderland
7450;Holten;Rijssen-Holten;Overijssel
7451;Holten;Rijssen-Holten;Overijssel
7460;Rijssen;Rijssen-Holten;Overijssel
7461;Rijssen;Rijssen-Holten;Overijssel
7462;Rijssen;Rijssen-Holten;Overijssel
7463;Rijssen;Rijssen-Holten;Overijssel
2280;Rijswijk;Rijswijk;Zuid-Holland
2281;Rijswijk;Rijswijk;Zuid-Holland
2282;Rijswijk;Rijswijk;Zuid-Holland
2283;Rijswijk;Rijswijk;Zuid-Holland
2284;Rijswijk;Rijswijk;Zuid-Holland
2285;Rijswijk;Rijswijk;Zuid-Holland
2286;Rijswijk;Rijswijk;Zuid-Holland
2287;Rijswijk;Rijswijk;Zuid-Holland
2288;Rijswijk;Rijswijk;Zuid-Holland
2289;Rijswijk;Rijswijk;Zuid-Holland
4284;Rijswijk;Rijswijk;Noord-Brabant
6060;Posterholt;Roerdalen;Limburg
6061;Posterholt;Roerdalen;Limburg
6063;Vlodrop;Roerdalen;Limburg
6065;Montfort;Roerdalen;Limburg
6074;Melick;Roerdalen;Limburg
6075;Herkenbosch;Roerdalen;Limburg
6077;Sint Odiliënberg;Roerdalen;Limburg
6040;Roermond;Roermond;Limburg
6041;Roermond;Roermond;Limburg
6042;Roermond;Roermond;Limburg
6043;Roermond;Roermond;Limburg
6044;Roermond;Roermond;Limburg
6045;Roermond;Roermond;Limburg
6049;Roermond;Roermond;Limburg
6070;Swalmen;Roermond;Limburg
6071;Swalmen;Roermond;Limburg
4700;Roosendaal;Roosendaal;Noord-Brabant
4701;Roosendaal;Roosendaal;Noord-Brabant
4702;Roosendaal;Roosendaal;Noord-Brabant
4703;Roosendaal;Roosendaal;Noord-Brabant
4704;Roosendaal;Roosendaal;Noord-Brabant
4705;Roosendaal;Roosendaal;Noord-Brabant
4706;Roosendaal;Roosendaal;Noord-Brabant
4707;Roosendaal;Roosendaal;Noord-Brabant
4708;Roosendaal;Roosendaal;Noord-Brabant
4709;Nispen;Roosendaal;Noord-Brabant
4715;Roosendaal;Roosendaal;Noord-Brabant
4724;Wouw;Roosendaal;Noord-Brabant
4725;Nispen;Roosendaal;Noord-Brabant
4726;Heerle;Roosendaal;Noord-Brabant
4727;Moerstraten;Roosendaal;Noord-Brabant
3000;Rotterdam;Rotterdam;Zuid-Holland
3001;Rotterdam;Rotterdam;Zuid-Holland
3002;Rotterdam;Rotterdam;Zuid-Holland
3003;Rotterdam;Rotterdam;Zuid-Holland
3004;Rotterdam;Rotterdam;Zuid-Holland
3005;Rotterdam;Rotterdam;Zuid-Holland
3006;Rotterdam;Rotterdam;Zuid-Holland
3007;Rotterdam;Rotterdam;Zuid-Holland
3008;Rotterdam;Rotterdam;Zuid-Holland
3009;Rotterdam;Rotterdam;Zuid-Holland
3011;Rotterdam;Rotterdam;Zuid-Holland
3012;Rotterdam;Rotterdam;Zuid-Holland
3013;Rotterdam;Rotterdam;Zuid-Holland
3014;Rotterdam;Rotterdam;Zuid-Holland
3015;Rotterdam;Rotterdam;Zuid-Holland
3016;Rotterdam;Rotterdam;Zuid-Holland
3021;Rotterdam;Rotterdam;Zuid-Holland
3022;Rotterdam;Rotterdam;Zuid-Holland
3023;Rotterdam;Rotterdam;Zuid-Holland
3024;Rotterdam;Rotterdam;Zuid-Holland
3025;Rotterdam;Rotterdam;Zuid-Holland
3026;Rotterdam;Rotterdam;Zuid-Holland
3027;Rotterdam;Rotterdam;Zuid-Holland
3028;Rotterdam;Rotterdam;Zuid-Holland
3031;Rotterdam;Rotterdam;Zuid-Holland
3032;Rotterdam;Rotterdam;Zuid-Holland
3033;Rotterdam;Rotterdam;Zuid-Holland
3034;Rotterdam;Rotterdam;Zuid-Holland
3035;Rotterdam;Rotterdam;Zuid-Holland
3036;Rotterdam;Rotterdam;Zuid-Holland
3037;Rotterdam;Rotterdam;Zuid-Holland
3038;Rotterdam;Rotterdam;Zuid-Holland
3039;Rotterdam;Rotterdam;Zuid-Holland
3041;Rotterdam;Rotterdam;Zuid-Holland
3042;Rotterdam;Rotterdam;Zuid-Holland
3043;Rotterdam;Rotterdam;Zuid-Holland
3045;Rotterdam;Rotterdam;Zuid-Holland
3046;Rotterdam;Rotterdam;Zuid-Holland
3047;Rotterdam;Rotterdam;Zuid-Holland
3050;Rotterdam;Rotterdam;Zuid-Holland
3051;Rotterdam;Rotterdam;Zuid-Holland
3052;Rotterdam;Rotterdam;Zuid-Holland
3053;Rotterdam;Rotterdam;Zuid-Holland
3054;Rotterdam;Rotterdam;Zuid-Holland
3055;Rotterdam;Rotterdam;Zuid-Holland
3056;Rotterdam;Rotterdam;Zuid-Holland
3059;Rotterdam;Rotterdam;Zuid-Holland
3061;Rotterdam;Rotterdam;Zuid-Holland
3062;Rotterdam;Rotterdam;Zuid-Holland
3063;Rotterdam;Rotterdam;Zuid-Holland
3064;Rotterdam;Rotterdam;Zuid-Holland
3065;Rotterdam;Rotterdam;Zuid-Holland
3066;Rotterdam;Rotterdam;Zuid-Holland
3067;Rotterdam;Rotterdam;Zuid-Holland
3068;Rotterdam;Rotterdam;Zuid-Holland
3069;Rotterdam;Rotterdam;Zuid-Holland
3071;Rotterdam;Rotterdam;Zuid-Holland
3072;Rotterdam;Rotterdam;Zuid-Holland
3073;Rotterdam;Rotterdam;Zuid-Holland
3074;Rotterdam;Rotterdam;Zuid-Holland
3075;Rotterdam;Rotterdam;Zuid-Holland
3076;Rotterdam;Rotterdam;Zuid-Holland
3077;Rotterdam;Rotterdam;Zuid-Holland
3078;Rotterdam;Rotterdam;Zuid-Holland
3079;Rotterdam;Rotterdam;Zuid-Holland
3081;Rozenburg;Rotterdam;Zuid-Holland
3082;Rotterdam;Rotterdam;Zuid-Holland
3083;Rotterdam;Rotterdam;Zuid-Holland
3084;Rotterdam;Rotterdam;Zuid-Holland
3085;Rotterdam;Rotterdam;Zuid-Holland
3086;Rotterdam;Rotterdam;Zuid-Holland
3087;Rotterdam;Rotterdam;Zuid-Holland
3088;Rotterdam;Rotterdam;Zuid-Holland
3089;Rotterdam;Rotterdam;Zuid-Holland
3150;Hoek van Holland;Rotterdam;Zuid-Holland
3151;Hoek van Holland;Rotterdam;Zuid-Holland
3181;Rozenburg;Rotterdam;Zuid-Holland
3190;Hoogvliet Rotterdam;Rotterdam;Zuid-Holland
3191;Hoogvliet Rotterdam;Rotterdam;Zuid-Holland
3192;Hoogvliet Rotterdam;Rotterdam;Zuid-Holland
3193;Hoogvliet Rotterdam;Rotterdam;Zuid-Holland
3194;Hoogvliet Rotterdam;Rotterdam;Zuid-Holland
3195;Pernis Rotterdam;Rotterdam;Zuid-Holland
3196;Botlek Rotterdam;Rotterdam;Zuid-Holland
3197;Botlek Rotterdam;Rotterdam;Zuid-Holland
3198;Europoort Rotterdam;Rotterdam;Zuid-Holland
6891;Rozendaal;Rozendaal;Gelderland
4710;St. Willebrord;Rucphen;Noord-Brabant
4711;Rucphen;Rucphen;Noord-Brabant
4714;Schijf;Rucphen;Noord-Brabant
4721;Schijf;Rucphen;Noord-Brabant
4722;Schijf;Rucphen;Noord-Brabant
4735;Zegge;Rucphen;Noord-Brabant
1738;Waarland;Schagen;Noord-Holland
1740;Schagen;Schagen;Noord-Holland
1741;Schagen;Schagen;Noord-Holland
1742;Schagen;Schagen;Noord-Holland
1744;Sint Maarten;Schagen;Noord-Holland
1746;Dirkshorn;Schagen;Noord-Holland
1747;Dirkshorn;Schagen;Noord-Holland
1749;Warmenhuizen;Schagen;Noord-Holland
1750;Schagerbrug;Schagen;Noord-Holland
1751;Schagerbrug;Schagen;Noord-Holland
1752;Sint Maartensbrug;Schagen;Noord-Holland
1753;Sint Maartensvlotbrug;Schagen;Noord-Holland
1754;Burgerbrug;Schagen;Noord-Holland
1755;Petten;Schagen;Noord-Holland
1756;'t Zand;Schagen;Noord-Holland
1757;Oudesluis;Schagen;Noord-Holland
1759;Callantsoog;Schagen;Noord-Holland
3925;Scherpenzeel;Scherpenzeel;Gelderland
3044;Schiedam;Schiedam;Zuid-Holland
3100;Schiedam;Schiedam;Zuid-Holland
3101;Schiedam;Schiedam;Zuid-Holland
3102;Schiedam;Schiedam;Zuid-Holland
3109;Schiedam;Schiedam;Zuid-Holland
3111;Schiedam;Schiedam;Zuid-Holland
3112;Schiedam;Schiedam;Zuid-Holland
3113;Schiedam;Schiedam;Zuid-Holland
3114;Schiedam;Schiedam;Zuid-Holland
3115;Schiedam;Schiedam;Zuid-Holland
3116;Schiedam;Schiedam;Zuid-Holland
3117;Schiedam;Schiedam;Zuid-Holland
3118;Schiedam;Schiedam;Zuid-Holland
3119;Schiedam;Schiedam;Zuid-Holland
3121;Schiedam;Schiedam;Zuid-Holland
3122;Schiedam;Schiedam;Zuid-Holland
3123;Schiedam;Schiedam;Zuid-Holland
3124;Schiedam;Schiedam;Zuid-Holland
3125;Schiedam;Schiedam;Zuid-Holland
9166;Schiermonnikoog;Schiermonnikoog;Friesland
9177;Schiermonnikoog;Schiermonnikoog;Friesland
5480;Schijndel;Schijndel;Noord-Brabant
5482;Schijndel;Schijndel;Noord-Brabant
6155;Puth;Schinnen;Limburg
6174;Sweikhuizen;Schinnen;Limburg
6365;Schinnen;Schinnen;Limburg
6436;Amstenrade;Schinnen;Limburg
6438;Doenrade;Schinnen;Limburg
6439;Doenrade;Schinnen;Limburg
2870;Schoonhoven;Schoonhoven;Zuid-Holland
2871;Schoonhoven;Schoonhoven;Zuid-Holland
4300;Zierikzee;Schouwen-Duiveland;Zeeland
4301;Zierikzee;Schouwen-Duiveland;Zeeland
4302;Burgh-Haamstede;Schouwen-Duiveland;Zeeland
4303;Zierikzee;Schouwen-Duiveland;Zeeland
4305;Ouwerkerk;Schouwen-Duiveland;Zeeland
4306;Nieuwerkerk;Schouwen-Duiveland;Zeeland
4307;Oosterland;Schouwen-Duiveland;Zeeland
4308;Sirjansland;Schouwen-Duiveland;Zeeland
4310;Bruinisse;Schouwen-Duiveland;Zeeland
4311;Bruinisse;Schouwen-Duiveland;Zeeland
4315;Dreischor;Schouwen-Duiveland;Zeeland
4316;Zonnemaire;Schouwen-Duiveland;Zeeland
4317;Noordgouwe;Schouwen-Duiveland;Zeeland
4318;Brouwershaven;Schouwen-Duiveland;Zeeland
4321;Kerkwerve;Schouwen-Duiveland;Zeeland
4322;Scharendijke;Schouwen-Duiveland;Zeeland
4323;Ellemeet;Schouwen-Duiveland;Zeeland
4325;Ellemeet;Schouwen-Duiveland;Zeeland
4326;Noordwelle;Schouwen-Duiveland;Zeeland
4327;Serooskerke;Schouwen-Duiveland;Zeeland
4328;Burgh-Haamstede;Schouwen-Duiveland;Zeeland
4353;Serooskerke;Schouwen-Duiveland;Zeeland
6350;Bocholtz;Simpelveld;Limburg
6351;Bocholtz;Simpelveld;Limburg
6353;Baneheide;Simpelveld;Limburg
6369;Simpelveld;Simpelveld;Limburg
5445;Landhorst;Sint Anthonis;Noord-Brabant
5446;Wanroij;Sint Anthonis;Noord-Brabant
5449;Rijkevoort-De Walsert;Sint Anthonis;Noord-Brabant
5840;Oploo;Sint Anthonis;Noord-Brabant
5841;Oploo;Sint Anthonis;Noord-Brabant
5843;Westerbeek;Sint Anthonis;Noord-Brabant
5844;Stevensbeek;Sint Anthonis;Noord-Brabant
5845;Sint Anthonis;Sint Anthonis;Noord-Brabant
5846;Ledeacker;Sint Anthonis;Noord-Brabant
5258;Berlicum;Sint-Michielsgestel;Noord-Brabant
5270;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5271;Den Dungen;Sint-Michielsgestel;Noord-Brabant
5272;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5275;Den Dungen;Sint-Michielsgestel;Noord-Brabant
5290;Gemonde;Sint-Michielsgestel;Noord-Brabant
5291;Gemonde;Sint-Michielsgestel;Noord-Brabant
5292;Gemonde;Sint-Michielsgestel;Noord-Brabant
5293;Gemonde;Sint-Michielsgestel;Noord-Brabant
